id,date,title,popularity,ticket_type,ticket_status,price_min,price_max,area,tags
26135648,"2016-12-02","Electric Six and 3 Foot High with WE-ARE-Z at O2 Academy 2 Islington (December 2, 2016)",0.031297,,,,,"London","american,indie rock,rock,rock and indie"
26138063,"2016-12-02","From The Jam at G Live (December 2, 2016)",0.000462,,,,,"London","pop,pop rock,rock"
26143393,"2016-11-24","Cigarettes After Sex with Furniture and Alaskalaska at Scala (November 24, 2016)",0.006172,,,,,"London",""
26153149,"2016-03-03","Baby at The Secret Society Ballroom (March 3, 2016)",0.00485,,,,,"Portland",""
26153479,"2017-02-08","Al Smith at Apache Cafe (February 8, 2017)",3.3e-05,,"Available",7.75,28.0,"Atlanta",""
26167474,"2016-11-26","Zoë Keating at The Hall at MP (November 26, 2016)",0.005903,,"Available",36.5,46.5,"New York","cello,instrumental"
26169064,"2016-12-04","Denise Perrier at Empress Theatre (December 4, 2016)",8e-06,,"Available",7.0,7.0,"SF Bay Area",""
26169549,"2016-11-25","Zoë Keating at Highline Ballroom (November 25, 2016)",0.005902,,"Available",34.75,44.75,"New York","cello,instrumental"
26169554,"2016-11-26","Zoë Keating at The Hall at MP (November 26, 2016)",0.005903,,"Available",36.5,46.5,"New York","cello,instrumental"
26170959,"2017-07-10","The New Iberians Zydeco Blues Band at Oregon Convention Center (July 10, 2017)",4e-06,,,,,"Portland",""
26170969,"2016-11-13","Berlioz at Royal Albert Hall (November 13, 2016)",0.001631,,,,,"London",""
26179449,"2016-12-16","MercyMe at American Airlines Center (December 16, 2016)",0.041953,,"Available",39.29,144.7,"Dallas - Fort Worth","alternative rock,christian rock,contemporary christian,pop rock"
26195359,"2016-12-31","John Chandler at K-oaks Clubhouse (December 31, 2016)",4e-06,,,,,"Austin",""
26208844,"2016-11-08","Dmitri Matheny at Hillsdale High School (November 8, 2016)",3.4e-05,,,,,"SF Bay Area",""
26218464,"2017-02-15","Al Smith at Apache Cafe (February 15, 2017)",3.3e-05,,"Available",7.75,28.0,"Atlanta",""
26220444,"2016-11-26","Ellis Paul at Eddie's Attic (November 26, 2016)",0.003077,,"Available",18.0,23.0,"Atlanta","folk"
26220449,"2016-11-26","Ellis Paul at Eddie's Attic (November 26, 2016)",0.003077,,"Available",18.0,23.0,"Atlanta","folk"
26233974,"2016-12-11","Mannheim Steamroller at The Music Center at Strathmore (December 11, 2016)",0.025002,,,,,"Washington","holiday,symphonic rock"
26235354,"2016-11-19","Mark McKinney at Margarita Ball Sheraton Dallas (November 19, 2016)",0.001006,,,,,"Dallas - Fort Worth",""
26255519,"2016-12-14","Home By Dark and Trans-Siberian Orchestra with Lisa Kelly and Danny Mitchell at Infinite Energy Arena (December 14, 2016)",0.035561,,"Available",False,False,"Atlanta",""
26255524,"2016-12-15","Home By Dark with Lisa Kelly and Danny Mitchell at Infinite Energy Arena (December 15, 2016)",0.00156,,"Available",False,False,"Atlanta",""
26256859,"2016-11-27","Terrorvision with Tax The Heat at KOKO (November 27, 2016)",0.009348,,,,,"London","alternative rock,bradford,british,dance and electronica,england,english,uk"
26263924,"2017-03-28","Daniil Trifonov at Koerner Hall, TELUS Centre, Royal Conservatory (March 28, 2017)",0.000248,,,,,"Toronto","classical,pianist,russian pianist"
26268204,"2016-11-15","The Specials at Troxy (November 15, 2016)",0.067864,,,,,"London",""
26268219,"2016-11-16","The Specials at Troxy (November 16, 2016)",0.067864,,,,,"London",""
26275359,"2016-11-12","Mana at The Forum (November 12, 2016)",0.064738,,,,,"Los Angeles","gothic metal,industrial metal,neoclassical dark wave,progressive rock,punk rock,synthpop"
26275364,"2016-11-27","Tony Orlando at Sands Bethlehem Event Center (November 27, 2016)",0.001976,,"Available",49.75,66.75,"Philadelphia","pop"
26275369,"2016-11-27","Tony Orlando at Sands Bethlehem Event Center (November 27, 2016)",0.001976,,"Available",49.75,66.75,"Philadelphia","pop"
26275374,"2016-11-28","Tony Orlando at Sands Bethlehem Event Center (November 28, 2016)",0.001976,,"Available",55.25,66.75,"Philadelphia","pop"
26275379,"2016-11-29","Tony Orlando at Sands Bethlehem Event Center (November 29, 2016)",0.001976,,"Available",55.25,66.75,"Philadelphia","pop"
26275384,"2016-11-29","Tony Orlando at Sands Bethlehem Event Center (November 29, 2016)",0.001976,,"Available",55.25,66.75,"Philadelphia","pop"
26279104,"2016-11-26","The Stylistics at Indigo at The O2 (November 26, 2016)",0.018376,,"Available",False,False,"London","american,classic pop and rock"
26289499,"2016-11-30","Tony Orlando at Sands Bethlehem Event Center (November 30, 2016)",0.001974,,"Available",49.75,66.75,"Philadelphia","pop"
26289504,"2016-12-01","Tony Orlando at Sands Bethlehem Event Center (December 1, 2016)",0.001974,,"Available",49.75,66.75,"Philadelphia","pop"
26289509,"2016-12-01","Tony Orlando at Sands Bethlehem Event Center (December 1, 2016)",0.001974,,"Available",49.75,66.75,"Philadelphia","pop"
26289514,"2017-02-22","Al Smith at Apache Cafe (February 22, 2017)",3.3e-05,,"Available",7.75,28.0,"Atlanta",""
26291589,"2017-02-15","California Guitar Trio with Montreal Guitar Trio at One World Theatre (February 15, 2017)",0.00192,,,,,"Austin","chamber jazz,instrumental rock,new acoustic music,new-age,post-rock,progressive rock"
26292384,"2016-11-11","The Subdudes at One World Theatre (November 11, 2016)",0.003496,,,,,"Austin","folk"
26294354,"2016-11-09","Jeff Canada at The Goose's Acre (November 9, 2016)",2e-06,,,,,"Houston",""
26294369,"2016-11-11","Jeff Canada at Gorgeous Gael (November 11, 2016)",2e-06,,,,,"Houston",""
26294384,"2016-11-16","Jeff Canada at The Goose's Acre (November 16, 2016)",2e-06,,,,,"Houston",""
26294389,"2016-11-18","Jeff Canada at Gorgeous Gael (November 18, 2016)",2e-06,,,,,"Houston",""
26294394,"2016-11-19","Jeff Canada at Baker St. Pub - Cypress (November 19, 2016)",2e-06,,,,,"Houston",""
26294399,"2016-11-23","Jeff Canada at The Goose's Acre (November 23, 2016)",2e-06,,,,,"Houston",""
26294404,"2016-11-25","Jeff Canada at Gorgeous Gael (November 25, 2016)",2e-06,,,,,"Houston",""
26294409,"2016-11-26","Jeff Canada at 2-a-Days Sports Bar (November 26, 2016)",3e-06,,,,,"Houston",""
26294414,"2016-11-30","Jeff Canada at The Goose's Acre (November 30, 2016)",2e-06,,,,,"Houston",""
26294419,"2016-12-02","Jeff Canada at Gorgeous Gael (December 2, 2016)",2e-06,,,,,"Houston",""
26294424,"2016-12-07","Jeff Canada at The Goose's Acre (December 7, 2016)",2e-06,,,,,"Houston",""
26294429,"2016-12-09","Jeff Canada at Gorgeous Gael (December 9, 2016)",2e-06,,,,,"Houston",""
26294434,"2016-12-14","Jeff Canada at The Goose's Acre (December 14, 2016)",2e-06,,,,,"Houston",""
26294439,"2016-12-16","Jeff Canada at Gorgeous Gael (December 16, 2016)",2e-06,,,,,"Houston",""
26294444,"2016-12-21","Jeff Canada at The Goose's Acre (December 21, 2016)",2e-06,,,,,"Houston",""
26294449,"2016-12-23","Jeff Canada at Gorgeous Gael (December 23, 2016)",2e-06,,,,,"Houston",""
26294454,"2016-12-28","Jeff Canada at The Goose's Acre (December 28, 2016)",2e-06,,,,,"Houston",""
26294459,"2016-12-30","Jeff Canada at Gorgeous Gael (December 30, 2016)",2e-06,,,,,"Houston",""
26301044,"2016-11-23","Harvest Jam 2016",1.8e-05,,,,,"Philadelphia","free range folk"
26308669,"2016-11-11","Adam Burrows with Gerry Colvin at St Edith Hall, Kemsing (November 11, 2016)",5.7e-05,,,,,"London",""
26308679,"2016-12-10","Jeff Canada at 2-a-Days Sports Bar (December 10, 2016)",2e-06,,,,,"Houston",""
26315424,"2016-11-20","Cardboard Fox at Cabbage Patch Pub (November 20, 2016)",1e-05,,,,,"London",""
26317559,"2016-11-30","Billy Joel at Madison Square Garden (November 30, 2016)",0.245288,,"Available",127.0,153.8,"New York","american,classic pop and rock,classical,piano rock,pop,pop rock,rock,singer/songwriter,soft rock,this is the time"
26319419,"2016-12-02","The Piano Guys at Colden Auditorium, Kupferberg Center for the Arts (December 2, 2016)",0.017626,,,,,"New York","cello rock,crossover,easy listening"
26325294,"2016-11-15","Ian Siegal at Under the Bridge (November 15, 2016)",0.000661,,,,,"London",""
26327629,"2016-12-02","Duprees, Brooklyn Bridge, Sonny Turner, The Platters, and 2 more… at St. George Theatre (December 2, 2016)",0.033171,,"Available",54.9,76.75,"New York",""
26329929,"2016-12-09","Jen Chapin at Musikfest (December 9, 2016)",0.000235,,,,,"Philadelphia","folk"
26331284,"2017-01-14","Craig Thatcher Band with Brett Andrew at State Theatre Center for the Arts (January 14, 2017)",4e-06,,,,,"Philadelphia",""
26331469,"2016-11-19","The High Kings at Union Chapel (November 19, 2016)",0.002661,,,,,"London","celtic,folk,folk music of ireland"
26336269,"2016-11-30","Deco Ensemble at The Jazz Cafe POSK (November 30, 2016)",5e-06,,,,,"London",""
26338984,"2016-11-25","Antarctic Monkeys at O2 Academy 2 Islington (November 25, 2016)",8.1e-05,,,,,"London",""
26339754,"2016-11-15","Nadja with Aidan Baker at Cafe OTO (November 15, 2016)",0.002045,,,,,"London","drone doom,shoegaze"
26342724,"2016-12-02","Police Dog Hogan at St Edith Hall, Kemsing (December 2, 2016)",8.3e-05,,,,,"London",""
26347769,"2016-11-13","Mana at The Forum (November 13, 2016)",0.064522,,,,,"Los Angeles","gothic metal,industrial metal,neoclassical dark wave,progressive rock,punk rock,synthpop"
26352494,"2016-11-19","Ultimate Genesis at The Mick Jagger Centre (November 19, 2016)",3e-06,,,,,"London",""
26352499,"2016-11-26","Limehouse Lizzy at The Mick Jagger Centre (November 26, 2016)",0.000166,,,,,"London",""
26355029,"2016-11-23","Katie Melua at G Live (November 23, 2016)",0.044706,,,,,"London","00s,10s,female vocalists,pop and chart,vocalist"
26355049,"2016-11-27","Katie Melua at Theatre Royal Drury Lane (November 27, 2016)",0.044706,,,,,"London","00s,10s,female vocalists,pop and chart,vocalist"
26362499,"2016-11-11","Streetlight Manifesto at The Masquerade - Heaven (November 11, 2016)",0.0262,,,,,"Atlanta",""
26362559,"2017-01-22","BRADD MARQUIS at Howard Theatre (January 22, 2017)",0.000116,,"Available",9999999,0,"Washington",""
26362569,"2017-03-01","Al Smith at Apache Cafe (March 1, 2017)",3.3e-05,,"Available",7.75,28.0,"Atlanta",""
26367794,"2016-11-12","UK Foo Fighters with Ro Ashika and Rob Campbell at O2 Academy Islington (November 12, 2016)",0.000171,,,,,"London","foo fighters tribute band"
26378104,"2016-12-03","A Very Merry Pops at Schermerhorn Symphony Center (December 3, 2016)",0.0,,"Available",9999999,0,"Nashville",""
26378834,"2016-11-12","Mandy Barnett at Schermerhorn Symphony Center (November 12, 2016)",0.000585,,,,,"Nashville",""
26378849,"2017-04-08","Matthew Morrison at Schermerhorn Symphony Center (April 8, 2017)",0.01264,,,,,"Nashville",""
26378864,"2017-02-04","Michael Feinstein and Nashville Symphony at Schermerhorn Symphony Center (February 4, 2017)",0.001455,,"Available",78.5,176.25,"Nashville","great american songbook"
26379089,"2017-03-11","The Chieftains at Schermerhorn Symphony Center (March 11, 2017)",0.013721,,"Available",77.35,175.1,"Nashville","breton,celtic,celtic folk,folk,irish,irish folk"
26379159,"2017-02-18","The Temptations at Schermerhorn Symphony Center (February 18, 2017)",0.137861,,"Available",81.95,179.7,"Nashville",""
26380699,"2016-12-01","Sarah Hart at San Jose McEnery Convention Center (December 1, 2016)",9.3e-05,,,,,"SF Bay Area",""
26380704,"2016-12-02","Sarah Hart at San Jose McEnery Convention Center (December 2, 2016)",9.3e-05,,,,,"SF Bay Area",""
26380709,"2016-12-03","Sarah Hart at San Jose McEnery Convention Center (December 3, 2016)",9.3e-05,,,,,"SF Bay Area",""
26382079,"2016-11-17","Lucas Debargue at Benaroya Hall (November 17, 2016)",2.2e-05,,,,,"Seattle",""
26382439,"2016-11-15","Royal Southern Brotherhood at The Jazz Cafe (November 15, 2016)",0.000871,,,,,"London","blues,blues rock,rhythm and blues"
26387104,"2016-12-02","So Long Solo at University of Texas at Austin (December 2, 2016)",1.6e-05,,,,,"Austin",""
26387609,"2017-03-09","Kathy Mattea at Poor David's Pub (March 9, 2017)",0.006653,,,,,"Dallas - Fort Worth","classic pop and rock,folk"
26391619,"2016-12-08","Tom Russell at Jammin' Java (December 8, 2016)",0.002556,,"Available",False,False,"Washington","folk"
26393689,"2016-12-01","Joe Melendrez at San Jose McEnery Convention Center (December 1, 2016)",2.6e-05,,,,,"SF Bay Area",""
26393694,"2016-12-02","Joe Melendrez at San Jose McEnery Convention Center (December 2, 2016)",2.6e-05,,,,,"SF Bay Area",""
26393699,"2016-12-03","Joe Melendrez at San Jose McEnery Convention Center (December 3, 2016)",2.6e-05,,,,,"SF Bay Area",""
26393709,"2017-03-04","Linda Mcrae at Acoustic Harvest Folk Club (March 4, 2017)",4e-05,,,,,"Toronto",""
26395864,"2016-12-11","The King's Singers at Koerner Hall at Telus Center (December 11, 2016)",0.007727,,,,,"Toronto","a cappella,vocal"
26401104,"2016-12-02","Devin Bing with Secret Service at Club Bonafide (December 2, 2016)",0.002036,,,,,"New York",""
26409324,"2016-12-02","Severin Browne with Honeysuckle Possums at Kulak's Woodshed (December 2, 2016)",4.3e-05,,,,,"Los Angeles",""
26415504,"2016-11-12","Europe at Roundhouse (November 12, 2016)",0.084703,,,,,"London","aor,european,glam metal,hard rock,heavy metal,pop and chart,scandinavian,swedish"
26416264,"2016-11-23","Jack Garratt at Eventim Apollo (November 23, 2016)",0.017867,,,,,"London",""
26416619,"2016-11-09","Miloš Karadaglić at Royal Albert Hall (November 9, 2016)",0.00379,,,,,"London","gramophone award"
26427364,"2016-12-05","Henry Rollins at Largo at the Coronet (December 5, 2016)",0.00663,,"Sold Out",30.0,30.0,"Los Angeles","alternative metal,comedy,hardcore punk,spoken word"
26427369,"2016-12-06","Henry Rollins at Largo at the Coronet (December 6, 2016)",0.00663,,"Sold Out",30.0,30.0,"Los Angeles","alternative metal,comedy,hardcore punk,spoken word"
26427374,"2016-12-07","Henry Rollins at Largo at the Coronet (December 7, 2016)",0.00663,,"Sold Out",30.0,30.0,"Los Angeles","alternative metal,comedy,hardcore punk,spoken word"
26427379,"2016-12-08","Henry Rollins at Largo at the Coronet (December 8, 2016)",0.00663,,"Sold Out",30.0,30.0,"Los Angeles","alternative metal,comedy,hardcore punk,spoken word"
26429319,"2016-11-27","Aaron English at Center For Spiritual Living (November 27, 2016)",9.8e-05,,,,,"Seattle",""
26429329,"2017-03-04","Dmitri Matheny at Tim Noah Thumbnail Theater (March 4, 2017)",3.3e-05,,,,,"Seattle",""
26429669,"2016-12-01","Pete Tong and The Heritage Orchestra at The O2 Arena (December 1, 2016)",0.009053,,"Available",False,False,"London","balearic,dance and electronica,electronic,electronica,english,house,radio dj"
26431384,"2016-11-15","Salvation Jayne at The Tuesday Night Music Club (November 15, 2016)",8e-06,,,,,"London",""
26435969,"2016-11-18","The Railway Children at 100 Club (November 18, 2016)",0.00129,,,,,"London","england,indie,norfolk,norwich,uk"
26439069,"2016-11-19","Stephanie Mills at B.B. King Blues Club & Grill Main Room (November 19, 2016)",0.011305,,"Available",9999999,0,"New York","contemporary r&b,gospel,soul"
26439089,"2017-03-08","Al Smith at Apache Cafe (March 8, 2017)",3.3e-05,,"Available",7.75,28.0,"Atlanta",""
26442409,"2016-11-13","Sarah Pierce at Mo's Place (November 13, 2016)",5e-06,,,,,"Houston",""
26446674,"2016-11-18","Lucas Debargue at Benaroya Hall (November 18, 2016)",2.2e-05,,,,,"Seattle",""
26446684,"2016-11-19","Lucas Debargue at Benaroya Hall (November 19, 2016)",2.2e-05,,,,,"Seattle",""
26453999,"2016-11-12","Lunar Fire and Beats Antique at Roosevelt Park (November 12, 2016)",0.025156,,"Available",1.0,85.0,"Denver",""
26454019,"2016-11-26","Dark Tranquillity with Swallow the Sun, Enforcer, and Deathmocracy at El Corazon (November 26, 2016)",0.012449,,,,,"Seattle","death metal,gothenburg,gothenburg metal,gothic metal,melodic death metal,metal,swedish"
26454024,"2016-12-07","Dark Tranquillity with Swallow the Sun, Enforcer, Starkill, and 1 more… at Scout Bar (December 7, 2016)",0.012472,,,,,"Houston","death metal,gothenburg,gothenburg metal,gothic metal,melodic death metal,metal,swedish"
26455599,"2017-03-25","Adam Ezra at Sounds of the Sea Cruise (March 25, 2017)",0.000105,,,,,"Miami",""
26455604,"2017-03-26","Adam Ezra at Sounds of the Sea Cruise (March 26, 2017)",0.000105,,,,,"Miami",""
26455609,"2017-03-28","Adam Ezra at Sounds of the Sea Cruise (March 28, 2017)",0.000105,,,,,"Miami",""
26455614,"2017-03-29","Adam Ezra at Sounds of the Sea Cruise (March 29, 2017)",0.000105,,,,,"Miami",""
26455619,"2017-03-30","Adam Ezra at Sounds of the Sea Cruise (March 30, 2017)",0.000105,,,,,"Miami",""
26455624,"2017-03-31","Adam Ezra at Sounds of the Sea Cruise (March 31, 2017)",0.000105,,,,,"Miami",""
26455629,"2017-04-01","Adam Ezra at Sounds of the Sea Cruise (April 1, 2017)",0.000105,,,,,"Miami",""
26462484,"2017-02-11","Michael Kaeshammer and Bobby Bazini at Massey Hall (February 11, 2017)",0.001485,,"Available",37.5,67.5,"Toronto",""
26465249,"2016-12-11","Andrea Bocelli at Toyota Center (December 11, 2016)",0.061536,,,,,"Houston","classical,classical crossover,european,italian,tenor"
26465659,"2017-03-05","Four Bitchin' Babes at One World Theatre (March 5, 2017)",0.000177,,,,,"Austin",""
26475854,"2016-12-10","Andrea Bocelli at American Airlines Center (December 10, 2016)",0.061536,,"Available",97.52,384.44,"Dallas - Fort Worth","classical,classical crossover,european,italian,tenor"
26479054,"2016-12-02","Bumper Jacksons at BlackRock Center for the Arts (December 2, 2016)",0.000102,,,,,"Washington",""
26485214,"2016-12-10","Patrick Lamb at The Sentinel Hotel (December 10, 2016)",0.000149,,,,,"Portland",""
26486084,"2016-11-12","Thomas Rhett at O2 Shepherd's Bush Empire (November 12, 2016)",0.043127,,,,,"London","country"
26486449,"2016-11-24","Jack Garratt at Eventim Apollo (November 24, 2016)",0.015471,,,,,"London",""
26488044,"2016-11-23","Elvis In Concert with Royal Philharmonic Orchestra and Priscilla Presley at The O2 Arena (November 23, 2016)",0.027623,,"Available",False,False,"London",""
26491539,"2016-11-13","The Bad Plus with Binker & Moses at Scala (November 13, 2016)",0.009977,,,,,"London","jazz and blues"
26491549,"2016-11-16","Christian Scott at Scala (November 16, 2016)",0.004068,,,,,"London","jazz,trumpet"
